A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3
0.32006836,-0.4255371,-0.5570679,0.63726807,-0.2501831,-0.77911377,0.26367188,-0.512146,0.7677002,0.12609863,-0.22808838,-0.5854492,0.41912842,-0.24475098,0.21813965,-0.8466797,0.10437012,0.24401855,0.46588135,0.8440552,0.2915039,-0.07897949,0.012268066,-0.9532471,0.22369385,-0.29504395,-0.62939453,-0.6832886,-0.7186279,0.16113281,0.33544922,0.5874634,0.833374,0.45117188,-0.2699585,0.17028809,-0.58258057,0.008239746,0.32733154,-0.7438965,0.6795044,-0.1105957,-0.49145508,0.53344727
0.3190918,-0.42871094,-0.56658936,0.62719727,1.8057251,-0.77838135,0.27087402,-0.5116577,0.7685547,0.14758301,-0.2084961,-0.58654785,0.42980957,-0.23077393,0.22857666,-0.8425293,0.11273193,0.23162842,0.4494629,0.85528564,0.29058838,-0.06817627,0.026123047,-0.95410156,0.23510742,-0.28375244,-0.68133545,-0.6325073,-0.72766113,0.14276123,0.33642578,0.5805054,0.84069824,0.4520874,-0.2290039,0.1906128,-0.5723877,0.008544922,0.29205322,-0.7661743,0.6665039,-0.13665771,-0.49017334,0.54473877
0.31011963,-0.47076416,-0.14672852,0.8128052,-0.20318604,-0.8736572,0.08959961,-0.36761475,0.32305908,0.28448486,-0.76086426,-0.48565674,0.1385498,-0.2322998,-0.33917236,-0.901062,-0.040039062,0.49798584,0.8007202,0.3303833,0.12670898,-0.31280518,-0.56188965,-0.75531006,0.17236328,-0.6333618,-0.75439453,0.008117676,-0.3798828,-0.05407715,0.8676758,0.31610107,0.20733643,0.9279175,-0.27191162,0.1482544,-0.5404663,-0.69195557,0.2886963,-0.381958,0.87506104,0.12188721,-0.32806396,0.3343506
0.3036499,-0.49401855,-0.07849121,0.81085205,0.1852417,-0.8987427,-0.025146484,-0.29333496,0.33599854,0.29797363,-0.7597046,-0.4703369,0.15270996,-0.22497559,-0.34521484,-0.8983154,-0.036254883,0.5185547,0.8009033,0.29711914,0.10626221,-0.31884766,-0.5839844,-0.73895264,0.19769287,-0.61395264,-0.7642212,4.272461E-4,-0.3875122,-0.057739258,0.8658447,0.3110962,0.21026611,0.9279175,-0.26361084,0.15887451,-0.5275879,-0.68792725,0.2930298,-0.40325928,0.86920166,0.120910645,-0.33203125,0.34570312
0.28753662,-0.52282715,-0.20343018,0.7762451,-1.9414062,-0.8882446,-0.036376953,-0.35284424,0.45373535,0.3151245,-0.65075684,-0.52093506,0.24035645,-0.19891357,-0.21929932,-0.9244995,-0.0025634766,0.42755127,0.8052368,0.41070557,0.14520264,-0.2211914,-0.49383545,-0.82836914,0.19293213,-0.5038452,-0.829895,-0.14257812,-0.5159302,-0.093811035,0.76153564,0.38085938,0.37335205,0.89416504,-0.19555664,0.15081787,-0.5786133,-0.5716553,0.23382568,-0.5327759,0.82592773,0.026245117,-0.36712646,0.42694092
0.286438,-0.5228882,-0.24420166,0.7647705,1.3811035,-0.8805542,-0.0289917,-0.3748169,0.47912598,0.30706787,-0.62579346,-0.53344727,0.25341797,-0.20117188,-0.18713379,-0.92755127,0.0064697266,0.4118042,0.79833984,0.43920898,0.152771,-0.20550537,-0.465271,-0.8473511,0.19604492,-0.4866333,-0.8314209,-0.18322754,-0.5390625,-0.08618164,0.736145,0.39996338,0.41290283,0.87646484,-0.19158936,0.15655518,-0.58843994,-0.532959,0.23205566,-0.56207275,0.8171387,0.0099487305,-0.37890625,0.4342041
0.29187012,-0.52319336,-0.2866211,0.7475586,0.49206543,-0.87384033,-0.014099121,-0.39257812,0.50720215,0.29467773,-0.5970459,-0.5471802,0.26574707,-0.20471191,-0.14978027,-0.93011475,0.020263672,0.39831543,0.78570557,0.47277832,0.15716553,-0.18969727,-0.43011475,-0.8685303,0.20178223,-0.4713745,-0.8284912,-0.22528076,-0.55999756,-0.07312012,0.70996094,0.4206543,0.45654297,0.85302734,-0.19146729,0.16503906,-0.5964966,-0.4902954,0.23583984,-0.5901489,0.80810547,-0.0056152344,-0.39013672,0.44122314
0.3279419,-0.48602295,-0.45599365,0.66955566,1.3231812,-0.8467407,0.10180664,-0.4701538,0.6723633,0.23138428,-0.36590576,-0.60046387,0.35107422,-0.19604492,0.07562256,-0.9124756,0.09625244,0.30462646,0.6100464,0.7250366,0.17767334,-0.10760498,-0.1496582,-0.9666748,0.21240234,-0.38708496,-0.69329834,-0.5696411,-0.64404297,0.08081055,0.49920654,0.5739746,0.76257324,0.5751953,-0.2631836,0.13513184,-0.63305664,-0.13275146,0.31622314,-0.6940918,0.75720215,-0.06378174,-0.44366455,0.47509766
0.32659912,-0.47711182,-0.4654541,0.670105,1.8013916,-0.84228516,0.11871338,-0.47650146,0.68530273,0.22015381,-0.34594727,-0.60180664,0.36035156,-0.1987915,0.09503174,-0.9064331,0.10449219,0.30474854,0.5767212,0.7506714,0.17370605,-0.10748291,-0.118652344,-0.9717407,0.21832275,-0.38250732,-0.67803955,-0.588501,-0.6478882,0.10089111,0.48059082,0.5822754,0.774353,0.55114746,-0.28100586,0.13269043,-0.6282959,-0.11462402,0.32696533,-0.6966553,0.7487793,-0.06463623,-0.45220947,0.48028564
0.30010986,-0.45898438,-0.5541992,0.6262207,0.35168457,-0.8009033,0.21179199,-0.517334,0.73846436,0.23492432,-0.24707031,-0.5817261,0.43548584,-0.20581055,0.1897583,-0.8555908,0.10101318,0.21496582,0.53411865,0.81134033,0.22015381,-0.050476074,-0.042175293,-0.9732666,0.27557373,-0.2774048,-0.7831421,-0.48364258,-0.74627686,0.079956055,0.4076538,0.52001953,0.78131104,0.56585693,-0.16265869,0.20703125,-0.5845947,-0.1161499,0.24743652,-0.76397705,0.6689453,-0.13653564,-0.4804077,0.5505371
0.30474854,-0.49206543,-0.58380127,0.56933594,1.7407227,-0.7906494,0.22045898,-0.53271484,0.71710205,0.27600098,-0.3065796,-0.5617676,0.44055176,-0.22113037,0.15533447,-0.85614014,0.041503906,0.17364502,0.6243286,0.760376,0.2503662,-0.059631348,-0.088012695,-0.9623413,0.30755615,-0.2998047,-0.8345337,-0.3451538,-0.7492676,0.04699707,0.48657227,0.44677734,0.68847656,0.6826172,-0.08770752,0.22857666,-0.5657959,-0.2732544,0.1852417,-0.75561523,0.65686035,-0.15032959,-0.48431396,0.55804443
0.31225586,-0.50335693,-0.5787964,0.56048584,-1.8049316,-0.78515625,0.23461914,-0.550354,0.67248535,0.33343506,-0.39898682,-0.52667236,0.430542,-0.21966553,0.04046631,-0.8745117,-0.0064086914,0.1831665,0.7005615,0.6895752,0.26062012,-0.10418701,-0.19561768,-0.93969727,0.30133057,-0.38519287,-0.8496094,-0.19763184,-0.6968384,-0.0053100586,0.61260986,0.3729248,0.5727539,0.78149414,-0.09991455,0.22619629,-0.5543823,-0.43896484,0.19439697,-0.6798706,0.72180176,-0.05267334,-0.45147705,0.5219116
0.29718018,-0.5058594,-0.08868408,0.80493164,-0.038391113,-0.9190674,-0.13989258,-0.24884033,0.38659668,0.33276367,-0.7307129,-0.45373535,0.19732666,-0.22247314,-0.32922363,-0.89624023,-0.07678223,0.5001221,0.81073,0.29431152,0.06506348,-0.355896,-0.5628052,-0.74328613,0.22772217,-0.56170654,-0.79541016,0.0048217773,-0.41046143,-0.07672119,0.8644409,0.27996826,0.22772217,0.9243164,-0.24761963,0.18005371,-0.5057373,-0.7029419,0.28466797,-0.41131592,0.8579712,0.11193848,-0.336792,0.37127686
0.2939453,-0.50512695,-0.12677002,0.80145264,1.8318481,-0.91882324,-0.10418701,-0.27166748,0.4029541,0.3453369,-0.70758057,-0.4666748,0.21539307,-0.20831299,-0.30755615,-0.9031372,-0.072753906,0.47473145,0.8170166,0.3189087,0.07702637,-0.33148193,-0.55114746,-0.76190186,0.21478271,-0.54400635,-0.8111572,-0.00793457,-0.43103027,-0.09326172,0.84936523,0.28997803,0.24700928,0.9265137,-0.22949219,0.16668701,-0.519104,-0.6939087,0.26391602,-0.42364502,0.85321045,0.0949707,-0.33325195,0.38964844
0.28173828,-0.51605225,-0.15057373,0.79473877,-0.923584,-0.91400146,-0.07489014,-0.29699707,0.40325928,0.35443115,-0.69055176,-0.4847412,0.21942139,-0.1895752,-0.29229736,-0.9113159,-0.052246094,0.4580078,0.8237915,0.32977295,0.07147217,-0.30517578,-0.54730225,-0.776062,0.19561768,-0.53149414,-0.8239136,-0.022460938,-0.44024658,-0.113342285,0.83673096,0.30529785,0.2631836,0.9282837,-0.21838379,0.1459961,-0.5369873,-0.68377686,0.24517822,-0.42907715,0.8527832,0.07788086,-0.3248291,0.40142822
0.2838745,-0.53204346,-0.32739258,0.727417,-0.27093506,-0.87609863,-0.032287598,-0.416687,0.52160645,0.30340576,-0.5769043,-0.5505371,0.27575684,-0.20922852,-0.13555908,-0.9283447,0.0029907227,0.401062,0.78564453,0.47088623,0.079711914,-0.22601318,-0.41210938,-0.87908936,0.23046875,-0.44781494,-0.83740234,-0.21258545,-0.5635376,-0.07861328,0.7235718,0.39074707,0.4489746,0.8555908,-0.19274902,0.1706543,-0.5800781,-0.5210571,0.23443604,-0.5806885,0.7984619,-0.012451172,-0.40124512,0.44854736
0.29296875,-0.52685547,-0.3675537,0.7081909,-0.9500122,-0.8709717,-0.004211426,-0.4338379,0.5516968,0.2880249,-0.54278564,-0.5640259,0.2880249,-0.21490479,-0.094177246,-0.9284668,0.008972168,0.38342285,0.77020264,0.50946045,0.08654785,-0.20935059,-0.37506104,-0.8989258,0.23376465,-0.43023682,-0.83270264,-0.2588501,-0.5866089,-0.06384277,0.69488525,0.41101074,0.49499512,0.82940674,-0.18859863,0.1774292,-0.5875244,-0.47528076,0.23583984,-0.611084,0.78686523,-0.032714844,-0.41503906,0.45550537
0.30596924,-0.5117798,-0.46673584,0.6531372,1.7772217,-0.8483887,0.071777344,-0.48944092,0.6107178,0.26190186,-0.4623413,-0.58709717,0.31750488,-0.21844482,-0.009765625,-0.9227295,0.043518066,0.3270874,0.70373535,0.62908936,0.099365234,-0.14581299,-0.25152588,-0.95166016,0.25042725,-0.38513184,-0.8109131,-0.3624878,-0.66070557,-0.010986328,0.5859375,0.46905518,0.6563721,0.70983887,-0.1807251,0.18041992,-0.6008301,-0.3024292,0.24810791,-0.6972046,0.7561035,-0.088256836,-0.44256592,0.47387695
0.30065918,-0.48999023,-0.5322876,0.62145996,-0.9668579,-0.8045654,0.15863037,-0.54870605,0.7069092,0.2312622,-0.26672363,-0.61291504,0.39263916,-0.18914795,0.1665039,-0.8845215,0.10064697,0.27282715,0.58465576,0.7573242,0.10101318,-0.083862305,-0.10595703,-0.9857178,0.23730469,-0.30993652,-0.71539307,-0.57958984,-0.6911011,0.06060791,0.463562,0.5512085,0.7913208,0.5489502,-0.22943115,0.1404419,-0.6221924,-0.11273193,0.28442383,-0.7206421,0.7262573,-0.12249756,-0.4586792,0.49713135
0.29644775,-0.49090576,-0.5453491,0.6113281,1.4216919,-0.7942505,0.17364502,-0.55914307,0.71606445,0.22473145,-0.23675537,-0.6170044,0.40063477,-0.18481445,0.19458008,-0.87609863,0.11206055,0.25842285,0.55810547,0.78045654,0.09790039,-0.06738281,-0.073791504,-0.99017334,0.23181152,-0.2886963,-0.69873047,-0.6121826,-0.7030029,0.074035645,0.42541504,0.5650635,0.8157959,0.5084839,-0.24243164,0.13043213,-0.6248779,-0.06762695,0.28875732,-0.722229,0.7194824,-0.13220215,-0.46002197,0.50323486
0.28442383,-0.49536133,-0.57958984,0.58117676,0.28936768,-0.7692261,0.19787598,-0.59033203,0.72717285,0.21179199,-0.184021,-0.62646484,0.40856934,-0.17559814,0.24267578,-0.8621826,0.1381836,0.22583008,0.4874878,0.8319702,0.08984375,-0.029174805,0.0021362305,-0.99554443,0.22076416,-0.2668457,-0.6604614,-0.6663208,-0.7192383,0.109558105,0.3338623,0.5993042,0.8656616,0.4053955,-0.2727661,0.10864258,-0.6258545,0.04449463,0.29840088,-0.7192383,0.7062378,-0.15753174,-0.46063232,0.5140381
0.2689209,-0.4928589,-0.5975342,0.57250977,0.63879395,-0.7463379,0.22125244,-0.61206055,0.7423706,0.17626953,-0.1359253,-0.631897,0.41558838,-0.17419434,0.2897339,-0.8444214,0.14685059,0.18676758,0.4406128,0.8656006,0.095581055,-0.0052490234,0.04510498,-0.99438477,0.21691895,-0.20159912,-0.6036377,-0.7402954,-0.74468994,0.13873291,0.25054932,0.60284424,0.8955078,0.348938,-0.25286865,0.11077881,-0.60876465,0.099609375,0.28295898,-0.7344971,0.69348145,-0.17071533,-0.46148682,0.5262451
0.26782227,-0.53289795,-0.5878296,0.5465698,-0.88568115,-0.73999023,0.22064209,-0.61987305,0.7345581,0.17486572,-0.11206055,-0.6459961,0.40716553,-0.15991211,0.307312,-0.8450928,0.18225098,0.17462158,0.4237671,0.869812,0.059143066,0.0076904297,0.042907715,-0.99731445,0.18792725,-0.18798828,-0.6245117,-0.7344971,-0.7489624,0.09429932,0.25634766,0.60369873,0.8948364,0.36932373,-0.22387695,0.11242676,-0.6411133,0.07684326,0.24420166,-0.7235718,0.6915283,-0.21966553,-0.46588135,0.5064087
0.33850098,-0.4918213,-0.19781494,0.7774048,-0.36608887,-0.883728,0.0692749,-0.41601562,0.33459473,0.26080322,-0.7614746,-0.4901123,0.137146,-0.28656006,-0.30316162,-0.89849854,-0.06298828,0.5168457,0.78723145,0.33032227,-0.01171875,-0.43041992,-0.47418213,-0.7680054,0.19805908,-0.609375,-0.76745605,-0.024047852,-0.4105835,-0.03503418,0.85687256,0.30963135,0.23968506,0.9016113,-0.30841064,0.18560791,-0.5527344,-0.65893555,0.31506348,-0.4013672,0.8694458,0.10095215,-0.36993408,0.3114624
0.33624268,-0.52667236,-0.14385986,0.767334,1.345581,-0.9303589,-0.049926758,-0.31140137,0.3791504,0.29125977,-0.7373657,-0.4772339,0.17193604,-0.26757812,-0.29248047,-0.90185547,-0.07019043,0.4911499,0.79974365,0.3378296,0.00390625,-0.39874268,-0.48242188,-0.77996826,0.22509766,-0.5549927,-0.79974365,-0.041748047,-0.46398926,-0.0758667,0.82922363,0.30218506,0.27215576,0.9088745,-0.25689697,0.18383789,-0.54156494,-0.65008545,0.28045654,-0.4533081,0.85253906,0.07043457,-0.36431885,0.36810303
0.30169678,-0.55755615,-0.31713867,0.7053833,0.4144287,-0.88183594,-0.029846191,-0.43579102,0.46124268,0.30389404,-0.62249756,-0.55444336,0.23150635,-0.21728516,-0.17126465,-0.9326782,0.01940918,0.42236328,0.7788086,0.46325684,-0.030700684,-0.27557373,-0.37835693,-0.88323975,0.19799805,-0.46038818,-0.8446045,-0.18847656,-0.5687256,-0.08081055,0.704895,0.41607666,0.45977783,0.8432007,-0.23052979,0.15637207,-0.6159668,-0.4817505,0.24291992,-0.5741577,0.8117676,-0.0368042,-0.40673828,0.4173584
0.31103516,-0.54992676,-0.35394287,0.6895752,-1.3651123,-0.8776245,-0.011352539,-0.4486084,0.4854126,0.2871704,-0.6016846,-0.56555176,0.23901367,-0.22668457,-0.14093018,-0.9336548,0.029846191,0.41485596,0.76116943,0.4975586,-0.032592773,-0.25750732,-0.34265137,-0.9029541,0.20379639,-0.44818115,-0.8395386,-0.22998047,-0.5895996,-0.06359863,0.6777954,0.43463135,0.5025635,0.8178711,-0.22869873,0.16156006,-0.6220093,-0.4376831,0.24542236,-0.6011963,0.80010986,-0.05633545,-0.4216919,0.42279053
0.32080078,-0.52941895,-0.48760986,0.61572266,1.2628174,-0.81073,0.12359619,-0.5626831,0.6513672,0.23028564,-0.33081055,-0.64282227,0.33050537,-0.17474365,0.11932373,-0.9197998,0.1362915,0.3248291,0.5227661,0.7762451,-0.06604004,-0.111816406,-0.03527832,-0.9909668,0.21044922,-0.36254883,-0.67266846,-0.60980225,-0.6481323,0.12176514,0.43145752,0.61553955,0.807251,0.49456787,-0.30908203,0.09051514,-0.6602173,-0.039489746,0.3151245,-0.68066406,0.73876953,-0.15228271,-0.46875,0.45965576
0.31951904,-0.52770996,-0.5005493,0.6074219,-1.942688,-0.80267334,0.13336182,-0.5718994,0.66693115,0.21911621,-0.2954712,-0.64801025,0.34100342,-0.17303467,0.15148926,-0.911499,0.14196777,0.32250977,0.48809814,0.7984009,-0.068481445,-0.10394287,-0.0060424805,-0.99224854,0.20739746,-0.35333252,-0.64294434,-0.64715576,-0.6555176,0.13519287,0.3955078,0.6289673,0.8171997,0.46905518,-0.32531738,0.07940674,-0.65948486,-0.016906738,0.3236084,-0.6783447,0.73187256,-0.15789795,-0.47418213,0.46325684
0.3032837,-0.5157471,-0.6067505,0.52337646,-1.149231,-0.7731323,0.17224121,-0.6069336,0.7167969,0.15625,-0.1159668,-0.66955566,0.37719727,-0.16186523,0.32556152,-0.85180664,0.19989014,0.24377441,0.2607422,0.91241455,-0.08416748,0.0075683594,0.19207764,-0.9777832,0.17150879,-0.29003906,-0.48309326,-0.8081665,-0.6647339,0.21875,0.23394775,0.67492676,0.85284424,0.28424072,-0.43688965,0.030517578,-0.66052246,0.14141846,0.37878418,-0.6326294,0.704834,-0.18292236,-0.47937012,0.48980713
0.29345703,-0.5018921,-0.6201172,0.5267334,0.16870117,-0.7689209,0.19110107,-0.60614014,0.7213745,0.15594482,-0.11206055,-0.6654053,0.38269043,-0.15631104,0.3262329,-0.85009766,0.19580078,0.22827148,0.22772217,0.9260864,-0.072265625,0.019042969,0.21173096,-0.9744873,0.1819458,-0.27856445,-0.47229004,-0.8162842,-0.6866455,0.21966553,0.21691895,0.6582031,0.8656616,0.28240967,-0.41253662,0.025268555,-0.65997314,0.14654541,0.35534668,-0.64556885,0.69854736,-0.18377686,-0.48303223,0.494812
0.29278564,-0.5037842,-0.6311035,0.51208496,0.23498535,-0.77264404,0.20031738,-0.5985718,0.7258911,0.16101074,-0.10241699,-0.6607666,0.3869629,-0.15753174,0.32940674,-0.8467407,0.17047119,0.20587158,0.36315918,0.8925171,-0.042907715,-0.016174316,0.08898926,-0.9949951,0.1953125,-0.25341797,-0.53045654,-0.7850952,-0.7268677,0.15930176,0.2658081,0.612854,0.8708496,0.35266113,-0.33843994,0.051513672,-0.6559448,0.06951904,0.29187012,-0.69262695,0.7006836,-0.18017578,-0.47991943,0.49627686
0.3428955,-0.5239258,-0.14813232,0.7654419,-0.24658203,-0.9263916,-0.00390625,-0.3392334,0.33972168,0.29437256,-0.73931885,-0.5014038,0.13806152,-0.27124023,-0.28851318,-0.9078369,-0.044799805,0.4814453,0.8182373,0.31085205,-0.057373047,-0.4642334,-0.4671631,-0.75042725,0.19152832,-0.55029297,-0.81256104,-0.017211914,-0.4730835,-0.09106445,0.83392334,0.26904297,0.24945068,0.91485596,-0.26763916,0.17053223,-0.54541016,-0.645874,0.29956055,-0.44244385,0.8674927,0.08331299,-0.3585205,0.33459473
0.32861328,-0.5118408,-0.14660645,0.7800293,1.3232422,-0.92456055,-0.0014038086,-0.3479004,0.3711548,0.34466553,-0.72772217,-0.4625244,0.18371582,-0.23596191,-0.30438232,-0.90441895,-0.053833008,0.44403076,0.8376465,0.3133545,-0.049987793,-0.43164062,-0.4776001,-0.7636719,0.21228027,-0.50390625,-0.83709717,-0.016601562,-0.4946289,-0.12432861,0.8171387,0.2685547,0.26037598,0.92126465,-0.23834229,0.16296387,-0.5484619,-0.64489746,0.27301025,-0.45703125,0.8583374,0.078186035,-0.34936523,0.36743164
0.3380127,-0.51794434,-0.23034668,0.75128174,-1.4962769,-0.9124756,-0.01373291,-0.3786621,0.40924072,0.32202148,-0.6918335,-0.50024414,0.18988037,-0.2432251,-0.2590332,-0.9152832,-0.020629883,0.42962646,0.8178711,0.3821411,-0.07965088,-0.37817383,-0.41589355,-0.8232422,0.21057129,-0.4777832,-0.8474121,-0.09686279,-0.5418091,-0.10650635,0.7612915,0.3397827,0.36932373,0.88098145,-0.2510376,0.15637207,-0.59368896,-0.5543213,0.27056885,-0.51690674,0.84661865,0.04626465,-0.37438965,0.3753662
0.3460083,-0.5282593,-0.2682495,0.727478,1.9197998,-0.9064331,-0.008666992,-0.39678955,0.43225098,0.3045044,-0.6678467,-0.52386475,0.19195557,-0.24554443,-0.22363281,-0.92352295,0.0020751953,0.42095947,0.80389404,0.42004395,-0.095703125,-0.34857178,-0.38482666,-0.8493042,0.20275879,-0.46636963,-0.84936523,-0.1416626,-0.5601196,-0.09802246,0.7312012,0.3768921,0.4208374,0.8587036,-0.25457764,0.1437378,-0.6173096,-0.5064087,0.2662964,-0.5401001,0.84124756,0.018920898,-0.38433838,0.37976074
0.33294678,-0.5993042,-0.46875,0.55700684,-0.048339844,-0.8255615,0.022644043,-0.56365967,0.63031006,0.21154785,-0.2956543,-0.6859741,0.27441406,-0.16748047,0.15789795,-0.9336548,0.1381836,0.3222046,0.59539795,0.7227783,-0.15734863,-0.1274414,-0.089904785,-0.9751587,0.22235107,-0.3579712,-0.73535156,-0.5308838,-0.66851807,0.059570312,0.48529053,0.56036377,0.76434326,0.57385254,-0.2808838,0.08642578,-0.6702881,-0.109191895,0.28533936,-0.6763916,0.77453613,-0.16455078,-0.42938232,0.43426514
0.32574463,-0.59820557,-0.49041748,0.5435791,-1.5848389,-0.81518555,0.02508545,-0.5786743,0.64746094,0.20880127,-0.24627686,-0.6903076,0.29180908,-0.15429688,0.19812012,-0.9229126,0.12738037,0.31854248,0.5862427,0.7338867,-0.15222168,-0.13122559,-0.0725708,-0.9769287,0.2388916,-0.35198975,-0.72906494,-0.5362549,-0.677063,0.07366943,0.4796753,0.55322266,0.76416016,0.57006836,-0.28405762,0.10180664,-0.6616211,-0.10736084,0.30023193,-0.67871094,0.7628784,-0.16925049,-0.4389038,0.44348145
0.30438232,-0.5772095,-0.5419922,0.52960205,1.9262085,-0.7935791,0.058044434,-0.60565186,0.684021,0.20422363,-0.1739502,-0.6783447,0.3560791,-0.1427002,0.2695923,-0.8833008,0.125,0.27679443,0.5446167,0.78167725,-0.13195801,-0.082214355,-0.016052246,-0.98773193,0.25030518,-0.31018066,-0.7140503,-0.57562256,-0.7180176,0.0859375,0.40527344,0.55926514,0.779541,0.5380249,-0.29833984,0.11743164,-0.64538574,-0.0692749,0.32647705,-0.6871338,0.71868896,-0.18511963,-0.46313477,0.48443604
0.28851318,-0.5286255,-0.59155273,0.5361328,1.9324341,-0.77423096,0.12384033,-0.61920166,0.727478,0.19470215,-0.09875488,-0.65045166,0.39727783,-0.13946533,0.30877686,-0.85284424,0.11077881,0.19818115,0.49822998,0.83673096,-0.09411621,-0.0256958,0.04626465,-0.99420166,0.28186035,-0.246521,-0.69158936,-0.6177368,-0.75683594,0.12359619,0.33117676,0.54974365,0.82891846,0.4758911,-0.2555542,0.1451416,-0.61047363,0.004333496,0.3135376,-0.72735596,0.68603516,-0.1984253,-0.48065186,0.50878906
0.29040527,-0.51812744,-0.6030884,0.53240967,-0.8720093,-0.7681885,0.14117432,-0.6229248,0.7349243,0.18695068,-0.08282471,-0.64660645,0.4050293,-0.14099121,0.32348633,-0.8434448,0.10852051,0.1895752,0.48687744,0.8456421,-0.09283447,-0.02545166,0.056396484,-0.9937744,0.28625488,-0.24005127,-0.6781006,-0.6329956,-0.7581787,0.1385498,0.32037354,0.5507202,0.83428955,0.46191406,-0.26330566,0.14538574,-0.61102295,0.01727295,0.31921387,-0.72424316,0.67907715,-0.20196533,-0.4869995,0.5107422
0.28961182,-0.48321533,-0.6369629,0.5261841,0.7408447,-0.7601929,0.18835449,-0.619812,0.7574463,0.1720581,-0.02758789,-0.6292114,0.44055176,-0.15325928,0.35888672,-0.8084717,0.11639404,0.20361328,0.44537354,0.8640137,-0.11077881,-0.042541504,0.078186035,-0.98986816,0.2786255,-0.22998047,-0.64398193,-0.6744385,-0.753479,0.16491699,0.28601074,0.5685425,0.8668823,0.37390137,-0.31304932,0.10321045,-0.62677,0.09918213,0.33135986,-0.6982422,0.68811035,-0.17944336,-0.48651123,0.50756836
0.2994995,-0.5050049,-0.6624756,0.46520996,1.437561,-0.772522,0.19744873,-0.6018677,0.7640381,0.18817139,-0.039489746,-0.6158447,0.4354248,-0.16186523,0.34051514,-0.81744385,0.07183838,0.17565918,0.54681396,0.81536865,-0.095458984,-0.08465576,0.010620117,-0.9918213,0.27166748,-0.22631836,-0.7335205,-0.5805664,-0.7701416,0.11047363,0.37225342,0.5060425,0.7930298,0.5598755,-0.17956543,0.15917969,-0.6305542,-0.09338379,0.22869873,-0.73583984,0.67907715,-0.1906128,-0.49346924,0.5088501
0.36608887,-0.47027588,-0.40142822,0.6954346,1.1160889,-0.8428955,0.16723633,-0.5097046,0.56481934,0.30926514,-0.5350952,-0.5467529,0.22155762,-0.34436035,-0.22210693,-0.8848877,-0.109436035,0.42425537,0.7943115,0.4206543,-0.08166504,-0.5097656,-0.3244629,-0.7926636,0.28985596,-0.49243164,-0.8203125,-0.02545166,-0.47680664,-0.010864258,0.8469238,0.23498535,0.258667,0.8729248,-0.31188965,0.27160645,-0.48291016,-0.66674805,0.36987305,-0.4307251,0.8362427,0.1541748,-0.43011475,0.30303955
0.39416504,-0.39416504,-0.2189331,0.80078125,1.5482178,-0.9160156,0.0927124,-0.36853027,0.4220581,0.25238037,-0.72558594,-0.4814453,0.12750244,-0.38458252,-0.33496094,-0.850708,-0.14385986,0.520813,0.7827759,0.30859375,-0.10498047,-0.611145,-0.35687256,-0.69873047,0.27178955,-0.58428955,-0.7611084,0.07397461,-0.38079834,0.013671875,0.901001,0.20715332,0.17102051,0.8703003,-0.36920166,0.27746582,-0.46575928,-0.6981201,0.4133911,-0.35339355,0.8577881,0.19140625,-0.40789795,0.24725342
0.42016602,-0.43652344,-0.12359619,0.78582764,0.8577881,-0.9750366,-0.037841797,-0.18963623,0.37841797,0.2286377,-0.77948,-0.44378662,0.12652588,-0.37127686,-0.31341553,-0.86486816,-0.12384033,0.52563477,0.77508545,0.32788086,-0.13494873,-0.56500244,-0.35559082,-0.73223877,0.25756836,-0.5778198,-0.7741699,0.022277832,-0.4390869,-0.022827148,0.855896,0.27209473,0.260437,0.87316895,-0.34320068,0.22784424,-0.5180054,-0.64959717,0.3723755,-0.41357422,0.8652344,0.12219238,-0.40252686,0.27264404
0.3640747,-0.48571777,-0.18652344,0.77246094,-0.45983887,-0.9501953,-0.03100586,-0.296875,0.40673828,0.2779541,-0.7071533,-0.5072632,0.17816162,-0.28320312,-0.24023438,-0.9112549,-0.052001953,0.47924805,0.79785156,0.36187744,-0.1665039,-0.4890747,-0.37591553,-0.76934814,0.21044922,-0.5149536,-0.8309326,-0.0134887695,-0.4724121,-0.08868408,0.821228,0.307312,0.3013916,0.8852539,-0.30810547,0.17468262,-0.56085205,-0.6314087,0.31726074,-0.43151855,0.8590698,0.053466797,-0.37438965,0.3447876
0.35443115,-0.4907837,-0.20025635,0.7702637,0.53637695,-0.94299316,-0.042785645,-0.31567383,0.4095459,0.28363037,-0.6966553,-0.5162964,0.1829834,-0.2791748,-0.23162842,-0.9137573,-0.046569824,0.47143555,0.7992554,0.36968994,-0.1697998,-0.4779663,-0.37182617,-0.77752686,0.20910645,-0.505188,-0.83703613,-0.022033691,-0.48303223,-0.090270996,0.8119507,0.31506348,0.31378174,0.88201904,-0.3059082,0.17285156,-0.5657959,-0.62060547,0.31481934,-0.4423828,0.8557739,0.04852295,-0.37902832,0.34857178
