millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2
7750,108.63753,-17.242136,6.5371428,19.190968,-13.872305,1.6430196,-108.82084,-63.01397,26.81735,-126.05131,-50.684982,3.853654,38.562843,-0.97027045,-6.0969296,-179.63199,-11.319392,-2.4538066
7761,108.6322,-17.217241,6.546343,19.19079,-13.884923,1.6338904,-108.73574,-63.02624,26.80237,-126.074715,-50.612137,3.803442,38.563396,-0.9725922,-6.090339,-179.63881,-11.305633,-2.4531033
7772,108.63988,-17.188316,6.5519648,19.19478,-13.899485,1.6315684,-108.67452,-63.03162,26.79398,-126.090355,-50.5423,3.7517111,38.564213,-0.9683273,-6.0814385,-179.63782,-11.291782,-2.446131
7784,108.64243,-17.178675,6.5538387,19.20146,-13.918922,1.620446,-108.58036,-63.034637,26.787773,-126.100975,-50.472694,3.6903687,38.56502,-0.9640622,-6.072538,-179.63683,-11.277931,-2.4391582
7794,108.64499,-17.169031,6.5557127,19.201729,-13.945249,1.6090347,-108.51948,-63.04082,26.779163,-126.11799,-50.40564,3.6377132,38.56502,-0.9640622,-6.072538,-179.63602,-11.271041,-2.4321926
7804,108.64625,-17.15878,6.5566664,19.205946,-13.966668,1.6055695,-108.429535,-63.04756,26.768768,-126.12495,-50.33491,3.583111,38.565575,-0.96638393,-6.065946,-179.63512,-11.263461,-2.4250765
7815,108.64149,-17.14261,6.5553274,19.2064,-13.980377,1.6032875,-108.371376,-63.048702,26.765215,-126.14179,-50.267708,3.5304408,38.560665,-0.96016544,-6.0637035,-179.63416,-11.24961,-2.4181035
7825,108.646576,-17.123325,6.5590744,19.20599,-13.986137,1.5952997,-108.281746,-63.05624,26.754602,-126.15617,-50.19372,3.4773302,38.561214,-0.9624869,-6.057112,-179.63402,-11.242651,-2.4180958
7837,108.64252,-17.099045,6.569187,19.206442,-13.999846,1.5930179,-108.22059,-63.061497,26.746181,-126.17125,-50.123478,3.4255543,38.555603,-0.95828843,-6.047844,-179.63373,-11.228734,-2.4180813
7846,108.647606,-17.079756,6.572933,19.209791,-14.013321,1.5838459,-108.15532,-63.062992,26.741934,-126.187805,-50.056072,3.3728569,38.556152,-0.9606096,-6.041253,-179.63275,-11.214881,-2.4111068
7857,108.65269,-17.06047,6.576679,19.2096,-14.025934,1.5747175,-108.06806,-63.064606,26.736586,-126.20185,-49.981865,3.3197327,38.17314,0.57433903,-5.666464,-179.63191,-11.207988,-2.40414
7867,108.646614,-17.043697,6.5744157,19.210278,-14.046496,1.5712956,-108.00284,-63.06606,26.732328,-126.21877,-49.923046,3.273294,38.11377,4.947461,-5.147396,-179.6309,-11.193455,-2.3970175
7879,108.649155,-17.034056,6.5762887,19.213852,-14.066826,1.5609818,-107.94205,-63.072105,26.723684,-126.22609,-49.882946,3.2224517,37.82408,9.096767,-4.722282,-179.63077,-11.186496,-2.3970098
7889,108.65205,-17.020355,6.5838885,18.924856,-13.848533,1.4575312,-107.91094,-63.118187,26.67792,-126.155594,-49.882874,3.1285312,36.75021,10.537591,-4.366039,-179.74806,-9.634562,-2.7937558
7899,108.561516,-16.722837,6.517097,18.159058,-11.651152,0.9555537,-107.858536,-63.18861,26.607073,-126.075615,-49.970615,3.0685582,35.26499,10.135486,-4.4325824,-179.73499,-3.7809465,-4.2576804
7910,108.259224,-14.266442,6.191271,16.972494,-8.913884,1.1911377,-107.77765,-63.300995,26.495337,-126.13769,-50.009846,3.0898201,33.94992,8.781398,-4.679729,-179.89598,-0.7196906,-5.6266155
7921,107.47837,-11.709238,6.3971605,16.259684,-6.9844613,1.7168946,-107.52371,-63.45094,26.340004,-126.30844,-49.991467,3.1338406,33.401947,7.698968,-5.07672,179.41801,0.30953547,-6.2297153
7932,106.88705,-9.47006,6.4221816,16.186712,-4.9039717,2.110338,-107.38637,-63.478977,26.307383,-126.59561,-49.893715,3.185592,34.184708,5.418526,-5.3706784,178.25185,-0.3895271,-6.3560076
