millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2
5151,-5.73451,-25.810757,0.39395764,116.64079,-42.906673,12.200551,-58.5934,5.213563,0.631452,-135.1264,9.472974,-2.71507,120.31506,2.5771153,-1.396404,-9.186603,1.0435281,-3.4948077,168.13385,-44.139454,-15.418229,106.39812,17.67823,-17.130396
5164,-5.741981,-25.803846,0.39521492,116.65623,-42.898106,12.200358,-58.59639,5.2168517,0.6372492,-135.10974,9.472848,-2.7138755,120.31682,2.5772095,-1.3965563,-9.193336,1.0427433,-3.501822,168.18423,-44.154446,-15.420326,106.40804,17.679731,-17.130053
5178,-5.7494507,-25.796938,0.3964715,116.675095,-42.897022,12.200448,-58.6082,5.217027,0.6368308,-135.09497,9.473319,-2.7126136,120.30774,2.5770574,-1.3966504,-9.200011,1.0494924,-3.5024278,168.23468,-44.16943,-15.422436,106.40683,17.679533,-17.128576
5192,-5.7569733,-25.796835,0.39803013,116.69843,-42.88882,12.196459,-58.61138,5.216905,0.6365342,-135.07986,9.476408,-2.7177887,120.300125,2.5830622,-1.4003717,-9.207096,1.042307,-3.5019145,168.30959,-44.103176,-15.474044,106.41555,17.680838,-17.126755
5207,-5.7644434,-25.789928,0.39928544,116.70794,-42.8909,12.194357,-58.62347,5.2041597,0.62734866,-135.06601,9.470423,-2.7191935,120.300514,2.573517,-1.4029638,-9.221002,1.0424392,-3.4950395,168.79895,-42.768356,-15.620193,106.42897,17.672749,-17.128456
5221,-5.752072,-25.753767,0.40974167,116.74474,-42.863125,12.195898,-58.623566,5.2102556,0.6239299,-135.05737,9.48649,-2.7196298,120.29145,2.5733647,-1.4030576,-9.227881,1.0422215,-3.495086,169.24188,-41.4775,-15.758806,106.42951,17.642471,-17.134918
5235,-5.763117,-25.767939,0.39828104,116.750145,-42.88162,12.190465,-58.635654,5.213112,0.6139996,-135.04132,9.496038,-2.7221332,120.28422,2.569823,-1.4093705,-9.236235,1.0490172,-3.4959116,169.3838,-41.15554,-15.8153715,106.43694,17.619038,-17.144737
5249,-5.7679214,-25.797392,0.38596672,116.75405,-42.903652,12.179033,-58.65103,5.2375455,0.5996053,-135.02306,9.52112,-2.72573,120.2843,2.566341,-1.4154369,-9.249994,1.0485814,-3.4960053,169.45432,-41.01983,-15.8330345,106.436646,17.610357,-17.154741
5262,-5.7801523,-25.813122,0.37460554,116.76733,-42.922504,12.169793,-58.651512,5.2524176,0.58325344,-135.00479,9.546202,-2.7293193,120.27532,2.562705,-1.4215962,-9.256726,1.0477927,-3.5030193,169.63037,-40.567413,-15.896111,106.44899,17.662827,-17.143513
5276,-5.7885747,-25.863653,0.34958953,116.76114,-42.971596,12.153087,-58.6667,5.2802577,0.5749431,-134.98872,9.555753,-2.7318103,120.268005,2.5626445,-1.4218419,-9.263399,1.0545415,-3.5036292,169.87283,-39.891155,-15.989131,106.45152,17.70087,-17.148354
5290,-5.7933583,-25.886292,0.3369771,116.77451,-42.9957,12.139528,-58.679184,5.307486,0.55132127,-134.96948,9.587293,-2.732715,120.25901,2.5590076,-1.4280003,-9.269926,1.0607183,-3.5112076,170.09102,-39.26712,-16.061367,106.45603,17.656755,-17.162617
5305,-5.8073964,-25.909164,0.31912145,116.78179,-43.025208,12.128341,-58.68282,5.306619,0.5354193,-134.9518,9.6085415,-2.7453911,120.25178,2.5554621,-1.4343113,-9.276449,1.0668942,-3.5187864,170.30319,-38.708107,-16.126831,106.45879,17.592142,-17.182768
5319,-5.8143983,-25.924076,0.29249755,116.796616,-43.04578,12.12076,-58.695023,5.3467674,0.5205522,-134.93349,9.633628,-2.748953,120.24424,2.5579767,-1.4440999,-9.283122,1.0736415,-3.5193987,170.47514,-38.259777,-16.16794,106.455986,17.558537,-17.20293
5333,-5.826797,-25.953434,0.28176546,116.80387,-43.07528,12.109554,-58.70703,5.3591223,0.513276,-134.91833,9.650246,-2.7486806,120.23516,2.5578227,-1.4441916,-9.289851,1.0728492,-3.5264142,170.56018,-38.172688,-16.16144,106.46289,17.565388,-17.206293
5349,-5.8392067,-25.98279,0.27103847,116.80162,-43.102695,12.100456,-58.71019,5.3589897,0.5129755,-134.90132,9.652737,-2.7538967,120.236916,2.557914,-1.4443456,-9.296521,1.0795959,-3.5270276,170.5675,-38.39722,-16.13207,106.47805,17.577795,-17.202105
5361,-5.848114,-26.004692,0.27362335,116.8225,-43.117874,12.090481,-58.721825,5.362575,0.51863235,-134.88687,9.650589,-2.7461777,120.227745,2.5612452,-1.4383723,-9.303755,1.0729834,-3.5195427,170.54926,-38.652393,-16.095562,106.48677,17.579107,-17.20029
5377,-5.848176,-26.011497,0.27393222,116.83378,-43.125698,12.086924,-58.72164,5.3659925,0.52472234,-134.8721,9.651065,-2.744891,120.21868,2.5610912,-1.438464,-9.312324,1.0728115,-3.5198102,170.56079,-38.859478,-16.066467,-113.34437,-23.978844,-18.868689
5434,-4.5778627,-2.247403,20.11753,126.55836,-10.170138,23.152391,-58.929825,5.463401,0.62891936,-134.78212,9.80972,-2.4935713,120.66681,2.4834032,-1.4053817,-9.400195,0.57235503,-3.6057072,170.3074,-43.470478,-15.430431,107.57134,18.245268,-15.407704
5458,-9.878935,3.7056584,17.143253,123.05316,-6.1587734,19.649559,-59.31829,5.738723,0.7933476,-134.53073,9.634678,-2.5304127,119.86844,2.6625564,-1.4590456,-9.82259,0.28014606,-3.5907848,170.57129,-43.463036,-15.415829,107.53458,18.248325,-15.461822
5473,-12.754799,5.4937944,14.530157,120.374214,-4.6996593,17.167553,-59.241676,5.824412,0.7648986,-134.46782,9.530713,-2.5078416,119.893105,2.6481912,-1.4418974,-9.80805,0.047611,-3.5284429,170.54456,-43.86189,-15.380686,107.44575,18.136185,-15.565929
5486,-15.476936,5.6423016,11.604274,117.558876,-4.7447987,14.78621,-59.11388,5.9437494,0.6716961,-134.40706,9.526162,-2.4524667,119.86894,2.661929,-1.4182829,-9.802097,0.028727144,-3.5057697,170.45099,-44.52709,-15.346127,107.38389,18.170673,-15.645336
5501,-18.135492,4.363671,8.209745,115.37442,-4.943056,12.822488,-58.973976,6.0570207,0.5827108,-134.32733,9.563864,-2.3859193,119.87726,2.6438372,-1.4075385,-9.773898,0.05803779,-3.501257,170.38809,-45.055637,-15.362137,107.31882,18.31459,-15.724716
5516,-20.20166,4.235104,5.52687,113.756584,-4.499488,10.985534,-58.922295,6.1454697,0.6002237,-134.23297,9.587307,-2.3391001,119.93512,2.611427,-1.4355887,-9.790227,-0.02537121,-3.4870913,170.45659,-45.152225,-15.366959,107.24005,18.429398,-15.831505
5529,-21.74074,4.7266045,3.766476,112.701164,-3.5955565,9.679351,-58.869316,6.0411463,0.5892886,-134.17615,9.500827,-2.3778806,120.0234,2.6038656,-1.4204252,-9.74928,-0.077422135,-3.4543762,170.56667,-44.9719,-15.353806,107.17587,18.371311,-15.957174
5543,-22.681953,5.2495728,3.116681,112.028435,-2.8869689,9.006384,-58.76767,6.097014,0.5951248,-134.08351,9.512921,-2.3584838,120.089,2.6082172,-1.4129905,-9.687125,-0.052864596,-3.4354553,170.6857,-44.817017,-15.376736,107.12027,18.257206,-16.148256
5557,-22.975346,5.482379,3.479008,111.68528,-2.4865193,9.041939,-58.655758,6.1097927,0.55357766,-133.97157,9.554869,-2.317753,120.129036,2.6077805,-1.4276608,-9.622174,0.006525231,-3.4192357,170.82043,-44.837845,-15.42208,107.116325,17.947748,-16.341867
5571,-22.853853,5.7288857,4.568583,111.68099,-2.0480452,9.733359,-58.570004,6.1798854,0.5268098,-133.89262,9.516003,-2.305268,120.15259,2.6150353,-1.4149421,-9.586084,0.0075820694,-3.4191132,170.89708,-44.94829,-15.452926,107.105225,17.632143,-16.471981
5586,-22.739134,6.0226645,6.097331,111.37464,-1.9892641,9.749849,-58.501556,6.1041045,0.5244546,-133.83209,9.524041,-2.2974312,120.16144,2.6177595,-1.4243919,-9.565098,0.014004294,-3.4336805,170.9351,-45.10916,-15.466784,107.08676,17.489958,-16.549519
5603,-22.913744,6.0482016,7.396762,110.7431,-2.2297754,9.509703,-58.527615,6.133541,0.54677755,-133.79787,9.555937,-2.2967567,120.184265,2.640617,-1.4125667,-9.550653,0.034738094,-3.4424293,170.99289,-45.065456,-15.483214,107.08261,17.528934,-16.600697
5613,-23.493448,6.1062584,7.8182926,109.93257,-2.5035045,8.92091,-58.53355,6.261533,0.53165764,-133.75587,9.595794,-2.277081,120.19395,2.6242497,-1.4271814,-9.536617,0.04154126,-3.4500086,171.07005,-44.99017,-15.503987,107.07786,17.635435,-16.616295
5628,-24.397755,6.1993856,6.868719,109.0738,-2.5631287,7.5003166,-58.52761,6.3425426,0.51923317,-133.69986,9.544165,-2.2565398,120.209946,2.5966418,-1.4188263,-9.539555,-0.047277387,-3.4215395,171.13654,-45.049397,-15.521326,107.06218,17.687172,-16.662842
5642,-25.386505,6.546517,4.6462374,108.261246,-2.3062418,5.2246866,-58.47153,6.3693504,0.49922347,-133.64679,9.54357,-2.2301486,120.21777,2.5836697,-1.4272282,-9.528689,-0.14439689,-3.4134352,171.16121,-45.297302,-15.536617,107.04346,17.664537,-16.703236
5656,-26.318817,6.993289,1.7802447,107.51937,-1.9176928,2.5062847,-58.430702,6.424004,0.47085017,-133.60223,9.59994,-2.195787,120.22666,2.5907946,-1.4150051,-9.538232,-0.2351718,-3.405836,171.17963,-45.525127,-15.540921,107.08078,17.567783,-16.745365
5670,-27.112871,7.469778,-1.2910411,106.856316,-1.5327356,-0.35207477,-58.451134,6.5215416,0.4719894,-133.56053,9.623589,-2.175228,120.21705,2.5992768,-1.4281213,-9.531971,-0.2645747,-3.4244392,171.21703,-45.594723,-15.54934,107.065956,17.473112,-16.7578
5684,-27.735958,7.777249,-4.2098074,106.284386,-1.3096159,-3.0396001,-58.4545,6.5023766,0.4662441,-133.545,9.627686,-2.164785,120.209724,2.599216,-1.4283702,-9.546196,-0.27834055,-3.4162385,171.2913,-45.519363,-15.54632,107.09625,17.523819,-16.748537
5697,-28.18785,8.019045,-6.676769,105.801285,-1.2019526,-5.3994017,-58.454628,6.467782,0.46157238,-133.53719,9.6373005,-2.1677392,120.200874,2.5964878,-1.4189206,-9.558904,-0.24392056,-3.41909,171.37581,-45.423855,-15.552421,107.13379,17.614462,-16.719313
5711,-28.524141,8.343983,-8.580001,105.38906,-1.0937831,-7.415704,-58.4664,6.493069,0.46302405,-133.51909,9.6462145,-2.170209,120.20262,2.596582,-1.4190747,-9.57161,-0.20950201,-3.4219496,171.4337,-45.40355,-15.55476,107.15109,17.643023,-16.714844
5726,-28.835316,8.833332,-9.897724,105.02295,-0.9229703,-9.095949,-58.4697,6.499,0.4592594,-133.50284,9.66916,-2.1669574,120.19354,2.5964277,-1.419169,-9.577448,-0.17487755,-3.4248447,171.48218,-45.433136,-15.557009,107.151054,17.590939,-16.716541
5740,-29.134403,9.479619,-10.92546,104.68956,-0.62787026,-10.5730095,-58.481495,6.4835944,0.45944643,-133.49217,9.684599,-2.1672657,120.17713,2.5962133,-1.4195117,-9.590361,-0.14742772,-3.4271312,171.52966,-45.44038,-15.557169,107.165596,17.55539,-16.70822
5754,-29.454802,10.122084,-12.02878,104.29162,-0.2622235,-12.112646,-58.4848,6.489525,0.45568156,-133.47498,9.700529,-2.1668649,120.17003,2.5935826,-1.4102151,-9.604732,-0.11362321,-3.437185,171.59544,-45.398796,-15.560931,107.17428,17.58269,-16.70557
5768,-29.891068,10.871719,-13.437161,103.815285,0.24713476,-13.878017,-58.49648,6.524311,0.45981315,-133.45619,9.726584,-2.1545558,120.153625,2.59337,-1.4105574,-9.617847,-0.0931414,-3.438898,171.66121,-45.35468,-15.563943,107.18596,17.630648,-16.698381
5783,-30.422901,11.671866,-15.194939,103.237236,0.8505246,-15.889707,-58.50839,6.515004,0.4565945,-133.44127,9.726963,-2.153249,120.1463,2.59331,-1.4108052,-9.624593,-0.08579682,-3.4324963,171.72542,-45.34167,-15.569065,107.1946,17.631905,-16.696571
5796,-31.016783,12.396011,-17.237986,102.54468,1.4306167,-18.072828,-58.51161,6.5304317,0.45551407,-133.42537,9.733761,-2.149189,120.137215,2.5931563,-1.4108995,-9.624387,-0.07883067,-3.433084,171.77675,-45.36246,-15.571342,107.19457,17.605862,-16.697428
5811,-31.573738,12.923055,-19.387953,101.77437,1.8852941,-20.263456,-58.52326,6.5496225,0.46035576,-133.40202,9.734028,-2.1472836,120.137215,2.5931563,-1.4108995,-9.6248,-0.09276301,-3.4319086,171.82289,-45.40079,-15.573659,107.2079,17.59775,-16.699156
5825,-32.058887,13.240053,-21.427744,101.01148,2.1467443,-22.313667,-58.538322,6.5808387,0.45801368,-133.3884,9.725275,-2.1423314,120.12966,2.5956645,-1.4206932,-9.62583,-0.12759389,-3.4289699,171.8821,-45.400284,-15.577374,107.21956,17.619665,-16.692814
5838,-32.48945,13.384176,-23.207489,100.26225,2.193607,-24.10816,-58.55008,6.606127,0.45943767,-133.36824,9.717006,-2.136671,120.12966,2.5956645,-1.4206932,-9.627145,-0.16880433,-3.418476,171.94263,-45.419548,-15.5825405,107.22821,17.646963,-16.690134
5855,-32.934162,13.346007,-24.686674,99.5195,2.0427723,-25.615816,-58.561726,6.6253204,0.464267,-133.34715,9.701722,-2.133886,120.120575,2.5955105,-1.4207873,-9.628173,-0.20363554,-3.415536,171.9916,-45.44908,-15.584907,107.234665,17.658033,-16.687683
5866,-33.465473,13.168322,-25.882034,98.73726,1.7670412,-26.851324,-58.57357,6.641111,0.46300042,-133.3186,9.679912,-2.1332724,120.120575,2.5955105,-1.4207873,-9.629408,-0.24543308,-3.4120069,172.0471,-45.483337,-15.589435,107.23513,17.653826,-16.693445
5881,-34.146046,12.919621,-26.843779,97.84381,1.4483224,-27.888533,-58.57679,6.656534,0.46190482,-133.29846,9.658212,-2.1332614,120.12966,2.5956645,-1.4206932,-9.623569,-0.28005853,-3.4090993,172.09877,-45.506584,-15.592545,107.23655,17.641212,-16.710732
5894,-34.993164,12.712726,-27.665447,96.831924,1.2022767,-28.821901,-58.585365,6.6819987,0.46368423,-133.27927,9.6300955,-2.136021,120.11271,2.6040733,-1.4340662,-9.639085,-0.33502677,-3.3903868,172.15184,-45.549583,-15.597158,107.24392,17.617826,-16.720675
5908,-35.94056,12.528007,-28.3997,95.72876,0.98440236,-29.720171,-58.570858,6.7219567,0.45023254,-133.24687,9.633942,-2.1243854,120.10538,2.6040123,-1.4343154,-9.653909,-0.36967903,-3.380396,172.20386,-45.618538,-15.602614,107.24186,17.588757,-16.736734
5923,-36.90728,12.312003,-29.147572,94.60472,0.7328197,-30.688725,-58.559315,6.749548,0.44323716,-133.22284,9.651311,-2.1076953,120.08896,2.6037955,-1.4346589,-9.661185,-0.38381484,-3.379175,172.252,-45.676476,-15.606655,107.24107,17.584333,-16.741045
5936,-37.852573,12.050157,-30.095198,93.42462,0.46438864,-31.845896,-58.56494,6.7873845,0.438574,-133.19423,9.642909,-2.101471,120.0895,2.5951746,-1.4216263,-9.662208,-0.41864535,-3.3762226,172.30148,-45.70591,-15.609185,107.255394,17.593857,-16.753433
5952,-38.76195,11.731695,-31.373104,92.144135,0.19063799,-33.25933,-58.550545,6.8741317,0.42298058,-133.15561,9.644489,-2.082729,120.12408,2.5583317,-1.415643,-9.650198,-0.48210824,-3.3849316,172.364,-45.747284,-15.6168165,107.249405,17.578583,-16.761646
5964,-39.607887,11.373652,-32.933968,90.81576,-0.06969489,-34.847977,-58.503002,6.9359446,0.40772283,-133.09425,9.640837,-2.0493128,120.15748,2.5092754,-1.4025626,-9.646871,-0.5904367,-3.3407125,172.4102,-45.85956,-15.623416,107.2621,17.528791,-16.796724
5979,-40.3937,11.080545,-34.58457,89.43533,-0.2691552,-36.51335,-58.426147,7.0499425,0.37333152,-133.01996,9.67974,-1.9893786,120.18112,2.5130348,-1.3959277,-9.643546,-0.70749664,-3.316809,172.45451,-46.052174,-15.619401,107.249176,17.417294,-16.832327
5993,-41.131283,10.858107,-36.19715,88.04194,-0.36059204,-38.090446,-58.37819,7.1341763,0.3697315,-132.93028,9.721649,-1.9344826,120.22307,2.477149,-1.3741484,-9.631239,-0.8091992,-3.280031,172.4601,-46.29539,-15.598713,107.261826,17.265306,-16.91388
6007,-41.862602,10.730531,-37.613808,86.639015,-0.38415745,-39.460278,-58.365883,7.150252,0.38521257,-132.84276,9.749759,-1.9006529,120.27326,2.456098,-1.3688031,-9.613819,-0.9206588,-3.2777832,172.46759,-46.5786,-15.6123085,107.22175,16.988602,-17.024942
6021,-42.644993,10.634047,-38.747726,85.23067,-0.3960527,-40.577747,-58.347885,7.162636,0.37979123,-132.78674,9.710255,-1.8903027,120.30379,2.4650671,-1.381025,-9.589808,-1.0371544,-3.2541647,172.49466,-46.769787,-15.618495,107.17829,16.656664,-17.152084
6035,-43.60022,10.654648,-39.506844,83.7807,-0.40179366,-41.460022,-58.306313,7.1651306,0.3728399,-132.72487,9.72253,-1.857544,120.32009,2.468755,-1.3746321,-9.56552,-1.1484333,-3.2520797,172.54169,-46.86922,-15.6171875,107.2119,16.31005,-17.234201
6049,-44.71338,10.655481,-39.96463,82.306,-0.4306553,-42.09755,-58.306557,7.1773357,0.3660541,-132.67926,9.713774,-1.8501536,120.32702,2.4783583,-1.3718011,-9.56085,-1.2254549,-3.252692,172.60295,-46.91891,-15.625531,107.26042,16.099718,-17.269695
6064,-45.887962,10.553713,-40.286545,80.82044,-0.53865486,-42.62842,-58.302822,7.1782007,0.3820407,-132.62936,9.689912,-1.8412561,120.36039,2.46664,-1.3642027,-9.547722,-1.2453966,-3.244154,172.67506,-46.926517,-15.62658,107.30532,16.041721,-17.28123
6077,-47.111675,10.379604,-40.604546,79.32962,-0.7235674,-43.15419,-58.30436,7.1895165,0.4311308,-132.5475,9.793142,-1.8060887,120.38602,2.4600377,-1.375927,-9.534257,-1.314015,-3.2313411,172.74722,-46.94368,-15.635488,107.307816,16.11145,-17.290794
6092,-48.316425,10.067056,-40.954853,77.868454,-1.0286721,-43.698975,-58.315674,7.2059884,0.4454488,-132.49367,9.794828,-1.7859744,120.40257,2.4532917,-1.3877429,-9.523122,-1.404204,-3.2239487,172.7958,-47.029358,-15.642052,107.29484,16.108305,-17.317144
6108,-49.438786,9.670995,-41.41509,76.399796,-1.3467067,-44.33125,-58.319088,7.202411,0.4389526,-132.46785,9.767121,-1.7881652,120.400604,2.455794,-1.3971349,-9.524719,-1.4593644,-3.2123132,172.82246,-47.200413,-15.647253,107.28742,16.03386,-17.34888
6120,-50.69326,9.45132,-41.98433,74.694244,-1.5254076,-45.117317,-58.328053,7.205522,0.42926884,-132.43883,9.747986,-1.7940835,120.41066,2.434266,-1.3927088,-9.51905,-1.5009773,-3.2089179,172.84363,-47.338478,-15.648554,107.29202,15.899155,-17.383617
6134,-51.981495,9.280584,-42.73258,72.77657,-1.6031425,-46.040565,-58.32763,7.212299,0.4414671,-132.39114,9.765342,-1.775338,120.42788,2.4119146,-1.4036629,-9.513578,-1.5495576,-3.204944,172.90344,-47.38201,-15.647956,107.284935,15.745371,-17.407589
6148,-53.276768,9.136323,-43.606407,70.79045,-1.6426381,-47.043293,-58.326656,7.219751,0.4692576,-132.35489,9.807094,-1.7622252,120.418816,2.4117672,-1.4037482,-9.522772,-1.5701835,-3.1963022,172.96808,-47.37494,-15.653152,107.3012,15.632627,-17.436167
6162,-54.587868,9.039346,-44.505966,68.731316,-1.6144857,-48.068813,-58.32679,7.2258525,0.46586305,-132.3369,9.826576,-1.7524726,120.41151,2.4117048,-1.4039809,-9.528655,-1.5361081,-3.2060776,173.0133,-47.384674,-15.644849,107.28277,15.636979,-17.415663
6176,-55.96705,9.080585,-45.325203,66.65252,-1.4677635,-49.081264,-58.341866,7.241467,0.46418354,-132.31235,9.84651,-1.7419782,120.40243,2.411557,-1.4040662,-9.535326,-1.5293283,-3.206552,173.06155,-47.43596,-15.640704,107.30526,15.772885,-17.394215
6189,-57.282978,9.191555,-46.11141,64.65204,-1.2602874,-50.07443,-58.357483,7.256401,0.44690838,-132.29207,9.8796,-1.7110298,120.39533,2.4089048,-1.3947585,-9.542788,-1.5498421,-3.1977215,173.10052,-47.479393,-15.625737,107.32197,15.93942,-17.341806
6204,-58.448513,9.283682,-46.870483,62.844048,-1.0889528,-50.988194,-58.35424,7.240999,0.44800153,-132.27802,9.873516,-1.7125082,120.38673,2.3957381,-1.4035124,-9.565007,-1.6067116,-3.199665,173.12137,-47.58318,-15.6163,107.33846,16.166437,-17.276373
6218,-59.41883,9.239634,-47.56021,61.558475,-0.97414225,-51.747246,-58.354576,7.243711,0.43850762,-132.26395,9.867434,-1.7139883,120.3794,2.3956752,-1.4037437,-9.587001,-1.6554598,-3.1882427,173.15672,-47.672997,-15.6111965,107.359535,16.367027,-17.23569
6295,-34.54331,20.281752,-47.53885,83.634766,10.485743,-57.50323,12.361165,-59.689148,0.7364295,-131.83008,9.939934,-1.8077363,116.94544,25.652597,50.34519,-9.72008,-1.1545894,-3.271451,174.88962,-48.063484,-15.696388,107.545296,17.111351,-17.049782
6320,-33.541985,20.135191,-46.385902,86.17744,10.746384,-56.184967,-58.527622,7.176517,0.44929388,-131.81029,9.973399,-1.8296851,120.04668,2.4673629,-1.349391,-9.7455015,-1.0862919,-3.2840357,175.01328,-48.03445,-15.710879,107.55683,17.252872,-17.005991
6334,-33.08882,20.201765,-45.601818,87.44215,10.99546,-55.323486,-58.53068,7.170232,0.45230392,-131.79486,9.976521,-1.8346992,120.03759,2.4672165,-1.3494804,-9.758018,-1.0448858,-3.2874537,175.07721,-48.007927,-15.714284,107.57174,17.347567,-16.993282
6349,-32.81232,20.39037,-44.591286,88.59216,11.313552,-54.27636,-58.53387,7.170042,0.45190868,-131.78043,9.973268,-1.8425534,120.03026,2.467159,-1.3497164,-9.764478,-1.031149,-3.2885687,175.14368,-48.00068,-15.719669,107.58002,17.405142,-16.983883
6366,-32.73051,20.635935,-43.353188,89.68384,11.670449,-53.048885,-58.542377,7.1643414,0.45512554,-131.7726,9.969555,-1.8511541,120.021095,2.4705083,-1.3437471,-9.764275,-1.0241834,-3.2891665,175.20056,-48.023094,-15.724273,107.58351,17.421606,-16.985077
6377,-32.712807,20.84039,-41.95879,90.731476,12.005832,-51.684696,-58.545567,7.164153,0.45473048,-131.7575,9.969875,-1.8498074,120.01374,2.4704516,-1.3439833,-9.770936,-1.0174124,-3.2896852,175.25536,-48.05161,-15.728315,107.59855,17.407902,-16.981737
6391,-32.724644,20.992203,-40.457745,91.775444,12.321282,-50.21731,-58.548748,7.1639643,0.4543356,-131.74207,9.9730015,-1.8548203,120.00466,2.470305,-1.3440728,-9.777597,-1.0106417,-3.2902045,175.31497,-48.06529,-15.732753,107.598976,17.37766,-16.988428
6405,-32.715504,21.095905,-38.8977,92.780106,12.61644,-48.691196,-58.56057,7.1641707,0.45375162,-131.72662,9.976129,-1.8598323,119.99732,2.470248,-1.344309,-9.777193,-0.9967106,-3.2914016,175.37688,-48.072838,-15.737783,107.6021,17.35949,-17.000631
6419,-32.65966,21.172876,-37.287872,93.77075,12.871664,-47.134556,-58.560658,7.1546745,0.45106673,-131.71451,9.957323,-1.8670201,119.98967,2.4762452,-1.3480369,-9.784057,-0.99690557,-3.2913237,175.43446,-48.092617,-15.741669,107.60896,17.340317,-17.004866
