millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2
13863,-54.96117,-8.406586,0.034125943,-112.78012,24.67294,-25.653433,-86.71314,-2.890065,-0.50299996,93.27692,16.987185,-21.244715,-158.28984,7.929933,2.707684
13873,-54.3527,-6.668864,-0.25187433,-113.505135,23.761814,-26.99398,-86.715164,-2.8967547,-0.43874922,93.286095,16.921606,-21.14491,-158.29173,7.878898,2.712117
13902,-51.90708,-0.81428695,-0.20267847,-115.767975,21.201496,-31.56278,-86.857704,-2.7808936,-0.17007919,93.25078,16.887522,-21.015358,-158.3039,7.6566153,2.7551947
13912,-51.14684,1.0162992,-0.6956112,-116.40087,19.896168,-32.940403,-86.91161,-2.7536356,-0.078999035,93.291595,16.852943,-20.995678,-158.3094,7.7202597,2.7597651
13923,-50.14193,2.791801,-0.96484965,-116.94934,18.676212,-34.29323,-86.934654,-2.7213147,0.0064157993,93.325874,16.807196,-20.884277,-158.31882,7.8261447,2.7645102
13933,-48.952,4.511764,-1.1800138,-117.44733,17.654484,-35.6573,-86.89536,-2.6873655,0.031124014,93.333374,16.760939,-20.761326,-158.33089,7.8982315,2.763046
13943,-47.734947,6.2253227,-1.4867905,-117.89406,16.561413,-36.972397,-86.907425,-2.6491647,0.08184571,93.36056,16.730797,-20.684925,-158.33534,7.9367223,2.7484689
13953,-46.650043,7.868757,-1.8353405,-118.25792,15.314688,-38.18299,-86.95053,-2.6472406,0.19656546,93.35804,16.685802,-20.622488,-158.33849,7.8940525,2.7829146
13984,-43.77506,11.316234,-1.7226834,-118.82727,12.316019,-41.425854,-87.017944,-2.5239425,0.40899152,93.39809,16.649584,-20.572502,-158.34784,7.539671,2.8086603
13993,-42.7322,11.900328,-0.81457865,-119.22055,12.182083,-42.70648,-87.0299,-2.4963002,0.48906517,93.4843,16.567196,-20.372774,-158.35117,7.4475627,2.8053832
14002,-41.86382,12.2149935,-0.16673899,-119.6305,12.045181,-43.921047,-87.04178,-2.4787803,0.57876223,93.51332,16.512924,-20.21878,-158.35611,7.4792056,2.789546
14013,-41.1022,12.369376,0.57137537,-119.98278,11.867275,-45.021297,-87.06353,-2.445732,0.64434373,93.54518,16.519735,-20.140043,-158.36876,7.6721764,2.7536623
14023,-40.423927,12.525663,1.4760957,-120.454704,11.878535,-46.113358,-87.07518,-2.397762,0.70514727,93.600105,16.504257,-20.046415,-158.36089,7.945289,2.7053006
14033,-39.976067,12.781318,2.2990842,-121.08413,11.933486,-47.173367,-87.06495,-2.468524,0.7624492,93.622185,16.438221,-19.896671,-158.35907,8.118294,2.6947982
14063,-39.821568,13.813153,4.5549803,-123.47217,11.750278,-50.11611,-87.12932,-2.3993125,0.97816026,93.661804,16.335861,-19.858469,-158.36378,7.7404594,2.7309515
14072,-40.031624,14.205871,5.051816,-124.315796,11.49194,-51.029495,-87.11106,-2.2467275,1.0064563,93.65921,16.390558,-19.931206,-158.36069,7.4998097,2.757418
14083,-40.216755,14.653268,5.32724,-125.10639,11.10016,-51.874413,-87.12175,-2.2084749,1.0570374,93.674835,16.39062,-19.880163,-158.35933,7.369212,2.7686958
14093,-40.316162,15.2100115,5.389929,-125.87861,10.6152525,-52.651974,-87.141464,-2.3737361,1.1471715,93.72145,16.305265,-19.670252,-158.36473,7.3995214,2.7597196
14103,-40.356514,15.896523,5.2486334,-126.62651,10.003169,-53.34255,-87.150764,-2.5442765,1.2418799,93.75845,16.17776,-19.371445,-158.36183,7.6125226,2.7285497
14114,-40.369205,16.716314,5.031213,-127.315025,9.230046,-53.976135,-87.19207,-2.5457864,1.3218459,93.83979,16.105007,-19.191042,-158.3614,7.9618397,2.7297218
14143,-40.778008,19.966026,4.26725,-129.78009,6.7652206,-55.506474,-87.10217,-2.5000591,1.4298553,93.91881,15.891239,-18.774601,-158.27625,8.265211,2.7428856
14153,-41.233994,21.275593,4.9042234,-131.30005,6.3719373,-56.227562,-87.22519,-2.4327567,1.5725983,93.91761,15.824246,-18.860098,-158.28008,7.6426625,2.8257143
14163,-41.836205,22.492268,4.885661,-132.92432,5.921336,-56.945305,-87.33771,-2.3341067,1.6564418,93.71381,15.990922,-19.280636,-158.28154,7.2866664,2.8584769
14173,-42.700096,23.60476,4.7079053,-134.50494,5.3878226,-57.350216,-87.45071,-1.9068007,1.6586605,93.610954,16.220968,-19.707561,-158.29471,7.3505564,2.8626895
14183,-43.940086,24.587017,5.0184927,-136.04982,4.775584,-57.79393,-87.501274,-1.827016,1.6612747,93.59471,16.33803,-19.751192,-158.30959,7.646117,2.8456101
14212,-48.407864,26.610765,4.8035145,-140.3148,3.3220322,-58.763775,-87.641975,-2.306291,1.9597814,93.673706,15.877663,-19.119305,-158.34421,8.095152,2.7773938
14222,-49.941925,27.004194,4.5793495,-141.4991,3.0038812,-58.8905,-87.61201,-2.148035,1.9428667,93.63293,16.024225,-19.312487,-158.35071,7.9716587,2.789569
14235,-51.368927,27.197521,4.278171,-142.53993,2.6869361,-58.955986,-87.67259,-1.9301815,1.9881568,93.616104,16.125633,-19.444689,-158.35022,7.8342085,2.7996097
14244,-52.52651,27.207983,4.13551,-143.49591,2.6038063,-59.02226,-87.76324,-1.9150693,2.0542471,93.5796,16.133385,-19.423943,-158.3473,7.7391734,2.8104937
14253,-53.42503,27.016665,4.1970735,-144.50682,2.774372,-59.151253,-87.874146,-2.0138113,2.1530373,93.55122,16.076803,-19.3216,-158.35536,7.743618,2.82506
14263,-54.39721,26.739845,4.36967,-145.52827,2.8648565,-59.34445,-87.95477,-2.0926423,2.222166,93.516624,16.02024,-19.239893,-158.37517,7.82942,2.8610272
14293,-56.395824,25.461002,5.3275895,-148.12808,3.9023802,-60.20114,-87.943985,-2.0952892,2.3406157,93.63524,15.844681,-18.813452,-158.4324,7.6757493,2.8498292
14303,-56.908176,25.174704,5.5917845,-148.85358,4.2853026,-60.45672,-87.984055,-2.085943,2.4304984,93.66024,15.810693,-18.772213,-158.44623,7.528896,2.8712645
14313,-57.322197,24.98319,5.784155,-149.51297,4.7105174,-60.65078,-88.01361,-2.036926,2.4814022,93.65924,15.83508,-18.846962,-158.45796,7.4399147,2.8895056
14324,-57.764874,24.90454,5.8260713,-150.16183,5.037007,-60.75033,-88.0233,-1.9778719,2.5221944,93.62449,15.89805,-18.99096,-158.46913,7.5115814,2.8877633
14334,-58.45626,24.815533,5.7121572,-150.73898,5.279334,-60.682693,-88.042854,-1.9336979,2.567835,93.60075,15.9448595,-19.080606,-158.48299,7.7074146,2.87354
14344,-59.364376,24.624073,5.8937225,-151.22627,5.451122,-60.6119,-88.05235,-1.899617,2.6131144,93.62982,15.938382,-19.059307,-158.49585,7.889125,2.8564267
14353,-60.445724,24.335756,6.175069,-151.72926,5.648429,-60.67758,-88.0617,-1.8806338,2.6630933,93.662384,15.882002,-18.948421,-158.5005,7.933124,2.8499277
14383,-62.990738,23.347898,6.5587144,-152.7266,7.1067734,-60.643593,-88.089676,-1.7683992,2.8089097,93.70245,15.890151,-18.972507,-158.51234,7.5127273,2.8849967
14394,-63.814816,23.033798,6.8235574,-153.05095,7.6151667,-60.643703,-88.10873,-1.7243087,2.8643708,93.70055,15.908045,-19.023731,-158.51865,7.5403876,2.8896866
14403,-64.67284,22.579388,6.949219,-153.22849,8.053132,-60.576336,-88.12776,-1.6901273,2.9098086,93.71671,15.899964,-19.01359,-158.5278,7.6699147,2.8846378
14414,-65.474655,21.984451,6.9470615,-153.29163,8.472076,-60.428616,-88.13672,-1.6561407,2.9649265,93.729774,15.891953,-19.013054,-158.54257,7.828426,2.877356
14423,-66.14649,21.331152,7.114684,-153.30508,8.94994,-60.289986,-88.15568,-1.6168666,3.0153239,93.73086,15.91458,-19.049355,-158.55121,7.9524274,2.8640947
14434,-66.698425,20.660912,7.395351,-153.2994,9.502103,-60.22459,-88.164635,-1.5726649,3.0508242,93.73511,15.932347,-19.081362,-158.55801,7.966388,2.8661945
14463,-67.85264,18.78047,8.006851,-152.97293,11.302189,-59.883545,-88.171555,-1.4902982,3.1759484,93.77794,15.888832,-18.987133,-158.56113,7.5899053,2.896087
14474,-68.07498,18.24169,8.061157,-152.81067,11.742675,-59.777744,-88.19022,-1.4510243,3.2164886,93.7828,15.917937,-19.03728,-158.57472,7.590006,2.8949826
14485,-68.360214,17.823246,7.755169,-152.6424,11.843765,-59.629917,-88.19892,-1.4017267,3.2569084,93.78447,15.947113,-19.097012,-158.58543,7.690814,2.8916316
14494,-68.596504,17.48233,7.275763,-152.38757,11.707918,-59.406387,-88.207565,-1.3675277,3.3020873,93.790985,15.953623,-19.099733,-158.59425,7.8148136,2.8783498
14503,-68.644905,17.188261,6.7421546,-152.05405,11.543584,-59.153084,-88.22624,-1.3431224,3.3473,93.8135,15.940606,-19.075722,-158.60443,7.8946395,2.8708727
14514,-68.48541,16.935493,6.2548323,-151.6615,11.399728,-58.922325,-88.23478,-1.3139223,3.3973286,93.820244,15.937541,-19.089073,-158.61154,7.901753,2.8717008
14543,-65.989,16.551245,5.715351,-150.3961,11.557311,-58.92628,-88.25923,-1.1516316,3.5139728,93.84555,15.987843,-19.17761,-158.62514,7.7562456,2.8865047
14554,-64.75592,16.741787,5.3475995,-150.00203,11.479774,-59.028027,-88.26754,-1.1123745,3.5542443,93.849365,15.989527,-19.196766,-158.63167,7.817277,2.9046116
14563,-63.5811,17.008688,4.763038,-149.55807,11.060934,-59.062225,-88.28407,-1.0088285,3.6006665,93.83884,16.023573,-19.29256,-158.64703,7.967622,2.9027407
14574,-62.419334,17.323524,4.301175,-149.12798,10.439438,-59.179585,-88.28905,-0.8260133,3.6283264,93.82874,16.101286,-19.430447,-158.65543,8.104003,2.8987322
14584,-61.19323,17.662996,3.7859938,-148.48915,9.768917,-59.238346,-88.27515,-0.6880851,3.6402965,93.85338,16.140196,-19.502241,-158.66829,8.158015,2.9148011
14613,-57.359135,19.46774,0.8145074,-146.10594,6.1674285,-59.25471,-88.30557,-0.45118025,3.7528841,93.8052,16.248587,-19.75795,-158.68813,8.1833105,2.8966446
14623,-55.901627,20.20736,-0.512937,-144.89197,4.5779867,-59.25409,-88.285736,-0.4767565,3.7672446,93.84532,16.222757,-19.62347,-158.68936,7.989324,2.9035962
14634,-54.24247,21.197033,-1.8874376,-143.32068,2.8797424,-59.127182,-88.30978,-0.6896913,3.8382375,93.91947,16.109604,-19.384758,-158.68756,7.7213187,2.9257345
14644,-52.223637,22.302095,-3.1142845,-141.49579,1.2571039,-59.01127,-88.39119,-0.8571128,3.9551573,93.948456,15.993267,-19.228857,-158.68813,7.532879,2.9407346
14653,-49.88415,23.621809,-3.9673996,-139.61246,-0.26683584,-59.119396,-88.437836,-0.80683404,4.035194,93.95552,15.975879,-19.258158,-158.69162,7.474124,2.9511817
14664,-47.284245,25.189457,-4.7095466,-137.5654,-1.7917655,-59.371124,-88.41155,-0.59997994,4.0380287,93.96137,16.055378,-19.373697,-158.69795,7.501796,2.955832
14675,-44.486458,26.905869,-5.6881385,-135.01605,-3.438472,-59.496387,-88.37645,-0.42785802,4.025546,93.99285,16.13126,-19.446482,-158.70769,7.5897946,2.9427392
14704,-34.74412,32.3197,-6.52647,-125.39054,-7.9006486,-60.386604,-88.49081,-0.4562255,4.2333508,94.033775,16.063879,-19.388657,-158.72438,7.6972947,2.939847
14713,-31.174246,34.177994,-6.499226,-121.46677,-9.222021,-60.717396,-88.48831,-0.4072704,4.253946,94.059944,16.078411,-19.384398,-158.72986,7.580691,2.9536676
14723,-27.635363,35.95395,-6.3093424,-117.306145,-10.456929,-60.98307,-88.47585,-0.35848042,4.274344,94.07918,16.091303,-19.37058,-158.72833,7.4501204,2.9653718
14736,-24.390999,37.68049,-5.7986503,-112.957596,-11.598159,-61.30953,-88.50244,-0.3136013,4.329399,94.09281,16.089926,-19.393461,-158.73961,7.390321,2.9822888
14744,-21.3661,39.282497,-5.1746345,-108.62708,-12.554771,-61.729244,-88.52785,-0.23904887,4.3848133,94.100876,16.099981,-19.455128,-158.75195,7.4345856,2.9753253
14773,-13.963208,43.363316,-3.6137404,-97.016846,-14.857126,-62.478436,-88.536804,-0.031954434,4.4667563,94.12314,16.182844,-19.579878,-158.78523,7.6787405,2.9679348
14783,-12.264939,44.435135,-3.2991943,-93.64511,-15.518336,-62.529003,-88.56373,-0.0067679277,4.5214396,94.12643,16.163782,-19.590063,-158.79874,7.701137,2.9639955
14793,-10.939478,45.347492,-3.112268,-90.70147,-16.087664,-62.524666,-88.58044,0.03285738,4.5616584,94.13409,16.183413,-19.641026,-158.80548,7.6872706,2.9607856
14804,-9.985419,46.092102,-2.9733052,-88.41989,-16.531435,-62.497334,-88.568375,0.07186988,4.5720277,94.11216,16.219017,-19.702574,-158.81572,7.6369576,2.96527
14813,-9.419487,46.742203,-2.7094824,-87.15879,-16.735905,-62.557755,-88.517494,0.09486152,4.5672097,94.09578,16.24124,-19.69824,-158.81859,7.5640893,2.9730067
14825,-9.259806,47.260773,-2.463326,-87.14307,-16.612255,-62.6819,-88.53495,0.11971919,4.6023,94.13773,16.210857,-19.662186,-158.82234,7.498494,2.982263
14852,-12.727077,47.110558,-0.6119299,-94.3144,-14.160301,-64.071495,-88.57731,0.18433625,4.716899,94.17633,16.185316,-19.630388,-158.83945,7.4051857,2.9851372
14863,-14.782344,46.252262,-0.021928774,-98.56669,-12.886407,-64.611694,-88.57514,0.21373563,4.737021,94.192604,16.202978,-19.62233,-158.84735,7.3917418,2.98221
14874,-17.201046,44.927563,0.6201763,-103.28128,-11.41891,-65.19504,-88.57379,0.20836535,4.771546,94.21438,16.178835,-19.577263,-158.85481,7.3796,2.9724212
14884,-19.707499,43.144863,1.2597483,-108.29478,-9.743382,-65.76103,-88.592514,0.19882412,4.8109264,94.23001,16.147993,-19.531105,-158.85483,7.3573265,2.975251
14894,-22.147453,40.927692,1.8967881,-113.25001,-7.846407,-66.252174,-88.610664,0.19897442,4.850641,94.24924,16.135187,-19.515217,-158.86247,7.350735,2.973585
14905,-24.323624,38.25457,2.7026472,-118.2165,-5.677311,-66.65337,-88.60619,0.27778295,4.871335,94.24712,16.157957,-19.562428,-158.87457,7.401846,2.9678366
14933,-30.2919,28.209967,6.8055716,-131.48643,2.8256366,-67.04189,-88.6078,0.3958546,4.9322066,94.25526,16.216734,-19.660538,-158.90219,7.6045995,2.953107
14944,-32.050156,24.151672,8.833198,-134.58624,6.228493,-66.78651,-88.62502,0.4209915,4.967014,94.26193,16.213758,-19.673853,-158.91342,7.6638565,2.941693
14953,-33.71199,19.81086,10.892247,-136.87183,9.748775,-66.149506,-88.62217,0.45527494,4.99211,94.253395,16.246128,-19.731068,-158.91872,7.7065415,2.941916
14963,-35.342674,15.336855,13.153444,-138.4204,13.211582,-65.20406,-88.62978,0.48510963,5.0121713,94.26375,16.265854,-19.770819,-158.93315,7.7362127,2.9394596
14974,-36.972565,10.925466,15.439942,-139.39194,16.639635,-63.979916,-88.62783,0.49963254,5.0370398,94.27323,16.256157,-19.751205,-158.9399,7.7625937,2.9508934
15003,-42.20317,-0.45120645,21.289198,-139.85913,26.056494,-59.120434,-88.658424,0.6039264,5.1222396,94.26959,16.316805,-19.920864,-158.97774,7.9342327,2.9863465
15013,-44.059456,-3.3565176,22.85532,-139.52621,28.803349,-57.365276,-88.684845,0.6442321,5.152404,94.26442,16.35291,-20.02422,-159.0096,8.056417,2.9849713
15024,-45.911434,-5.773735,24.354443,-139.11987,31.240509,-55.732613,-88.70078,0.6841876,5.192235,94.242905,16.39684,-20.139202,-159.02565,8.170759,2.9829237
15034,-47.66476,-7.6995664,25.720459,-138.66882,33.433598,-54.215637,-88.71762,0.7191862,5.217434,94.23055,16.440613,-20.22387,-159.04439,8.241392,2.9871044
15045,-49.311424,-9.129632,26.876244,-138.21753,35.336967,-52.854107,-88.72502,0.7440564,5.242327,94.2337,16.45869,-20.25397,-159.07475,8.234339,2.9908779
15074,-53.010727,-10.853724,29.245096,-137.31305,39.006237,-50.145176,-88.74657,0.82357115,5.321963,94.231384,16.496504,-20.376284,-159.12357,8.09794,2.9981039
15084,-53.761982,-10.756889,29.577526,-137.19896,39.59893,-49.702396,-88.74441,0.85309756,5.332134,94.215195,16.533693,-20.447136,-159.13184,8.07765,2.9939384
15094,-54.243153,-10.441676,29.743961,-137.17664,39.94315,-49.456078,-88.75158,0.8777848,5.357269,94.222145,16.530613,-20.46201,-159.13922,8.077923,2.9934862
15104,-54.459568,-9.982413,29.737644,-137.20985,40.106533,-49.351738,-88.7594,0.88779795,5.3869295,94.238304,16.516207,-20.427044,-159.14543,8.077742,2.9927657
15134,-53.53346,-8.215999,28.790493,-137.38757,40.05818,-49.448257,-88.77209,0.94205177,5.461663,94.264305,16.510176,-20.413727,-159.16098,8.070144,2.9974887
15143,-52.702423,-7.672028,28.325905,-137.42021,40.008614,-49.50227,-88.77928,0.96694994,5.4865136,94.27452,16.518415,-20.436985,-159.17412,8.099389,2.9946597
15153,-51.749554,-7.2159586,27.7505,-137.41238,39.9569,-49.548492,-88.78702,0.9819729,5.511268,94.287575,16.520098,-20.425781,-159.17987,8.128363,2.9922788
15164,-50.65339,-6.867562,27.217545,-137.34323,39.97218,-49.528915,-88.794174,1.0018849,5.5410023,94.30381,16.512299,-20.414108,-159.18532,8.16419,2.9911277
15175,-49.490585,-6.687125,26.703463,-137.19632,40.059944,-49.438755,-88.80121,1.026594,5.5661216,94.3171,16.515842,-20.431541,-159.19864,8.199007,2.9963753
15204,-46.14712,-7.2187934,25.70001,-136.3509,40.89905,-48.644714,-88.82357,1.0963569,5.6260304,94.311005,16.54054,-20.516754,-159.21887,8.235379,2.9942884
15213,-45.303623,-7.7628,25.555136,-135.9634,41.33485,-48.23564,-88.82179,1.1110156,5.640978,94.3077,16.540623,-20.526304,-159.22705,8.227514,2.999459
15224,-44.6197,-8.47017,25.552416,-135.54024,41.852596,-47.752804,-88.81882,1.1404375,5.660992,94.29794,16.556889,-20.56915,-159.23462,8.205482,3.0019014
15235,-44.14894,-9.324111,25.608475,-135.06961,42.424942,-47.215176,-88.816444,1.1749558,5.666233,94.30162,16.581324,-20.625685,-159.24309,8.190763,3.0058453
15244,-43.88456,-10.306087,25.682484,-134.56807,43.001408,-46.663776,-88.81464,1.1896129,5.681178,94.29522,16.586096,-20.64106,-159.25105,8.177325,3.0029268
15253,-43.7829,-11.333985,25.72387,-134.16547,43.48388,-46.2056,-88.80341,1.2038841,5.686346,94.28483,16.59401,-20.63038,-159.25153,8.148169,3.0046034
15264,-43.816814,-12.2699375,25.770758,-133.84863,43.855247,-45.851334,-88.81149,1.2088507,5.7112784,94.30804,16.576546,-20.610312,-159.26266,8.089756,3.0149062
15274,-43.97486,-13.024354,25.804451,-133.64531,44.076904,-45.638527,-88.81846,1.2287811,5.7409816,94.331085,16.563843,-20.58489,-159.26527,8.01819,3.016073
15284,-44.286034,-13.493465,25.709002,-133.5222,44.075912,-45.616215,-88.82603,1.2438294,5.7656984,94.334526,16.558994,-20.580694,-159.26689,7.9894857,3.0180192
15294,-44.568676,-13.677597,25.457237,-133.54964,43.824646,-45.82157,-88.84288,1.2690605,5.7906923,94.3409,16.572262,-20.606503,-159.28055,8.017452,3.0220401
15305,-44.91208,-13.405656,24.955252,-133.7532,43.23146,-46.323868,-88.84979,1.2939943,5.815484,94.350685,16.580685,-20.62811,-159.29259,8.074122,3.0240996
15314,-45.26186,-12.639567,24.2211,-134.07304,42.28562,-47.107826,-88.8573,1.3140445,5.8352904,94.35418,16.582476,-20.647179,-159.30247,8.160771,3.0173194
15323,-45.551193,-11.470587,23.209017,-134.46347,40.977425,-48.149654,-88.84479,1.3480557,5.8406215,94.33507,16.598675,-20.721909,-159.32114,8.213409,3.0039284
15334,-45.795795,-9.933713,21.73216,-134.92697,39.193836,-49.499546,-88.859695,1.4278843,5.8413377,94.26918,16.633684,-20.822573,-159.32968,8.186259,2.9985678
15343,-45.88901,-7.9859853,19.840088,-135.40883,36.95924,-51.082546,-88.96696,1.5317684,5.939345,94.22283,16.668335,-20.86435,-159.32793,8.063874,3.0053864
15354,-45.69168,-5.672172,17.700058,-135.83023,34.460243,-52.72525,-89.108505,1.6678587,5.938101,94.14219,16.74256,-20.899477,-159.3325,7.9344573,3.0102499
15364,-45.12484,-3.0612297,15.426942,-136.17883,31.780657,-54.373714,-89.240364,1.8281962,5.90251,94.06463,16.822084,-21.010878,-159.345,7.859776,3.0318801
15374,-44.23755,-0.15800947,12.99324,-136.40314,29.005405,-55.951107,-89.42585,1.8375484,5.95879,93.935104,16.854948,-21.027784,-159.37071,7.9165525,3.0327802
15384,-43.081203,2.8690555,10.421207,-136.3907,26.107107,-57.425034,-89.5918,1.8411282,6.010411,93.83945,16.862553,-21.0353,-159.40797,8.06899,3.0216987
15394,-41.60619,5.9633937,8.123231,-136.14156,23.225744,-58.769344,-89.67006,1.8848563,5.989397,93.77154,16.92896,-21.162867,-159.425,8.313832,3.0066686
15403,-39.845325,9.037248,6.0461154,-135.61731,20.543385,-59.91603,-89.71841,1.8971086,5.998796,93.7132,16.987467,-21.29942,-159.43954,8.493342,3.0019035
15414,-37.83168,12.015167,4.1770315,-134.90955,18.122856,-60.857685,-89.75473,1.9237974,6.022815,93.6999,16.977762,-21.349915,-159.44995,8.571843,3.00059
15425,-35.63583,14.902711,2.8460782,-134.15645,16.099358,-61.63919,-89.765366,1.8896817,6.0473595,93.69152,16.935684,-21.27304,-159.4599,8.535302,3.0077612
15434,-33.408276,17.586443,2.0696197,-133.4646,14.554444,-62.30992,-89.81299,1.8922204,6.076167,93.66669,16.90104,-21.209543,-159.46579,8.425644,3.0235875
15443,-31.255566,19.94855,1.7878932,-132.96057,13.552208,-62.852806,-89.89036,1.866503,6.1344995,93.63633,16.919676,-21.18624,-159.46938,8.345949,3.0305424
15454,-29.32505,21.90927,2.0903196,-132.82645,13.25628,-63.264923,-89.899605,1.8919293,6.1191335,93.56848,16.964983,-21.212229,-159.47705,8.339367,3.0288584
15464,-27.694494,23.22768,2.9819899,-133.15532,13.535656,-63.6971,-89.97553,1.8860352,6.177437,93.64157,16.960024,-21.244118,-159.48358,8.360212,3.0320342
15474,-26.44577,23.855566,4.26326,-134.05994,14.293743,-64.04767,-90.002495,1.8676505,6.2365956,93.6497,16.91038,-21.155434,-159.49037,8.346307,3.0288644
15484,-25.677427,23.735302,5.380569,-134.93245,15.371623,-64.08586,-90.00109,1.8676342,6.2563457,93.6875,16.861237,-21.068663,-159.49347,8.283328,3.0248005
15497,-25.415123,22.797888,6.5088387,-135.68575,16.6957,-63.833347,-90.009605,1.8827931,6.2614293,93.710434,16.869661,-21.050415,-159.50461,8.197051,3.0300941
15505,-25.641851,21.030306,7.9139566,-136.46597,18.409336,-63.308895,-90.00748,1.8977823,6.2758465,93.720566,16.871317,-21.05039,-159.50752,8.118627,3.030199
